username,followers,following,post_count,log_followers,log_following,log_post_count,verified,is_fake,description_length,account_age_days,follower_following_ratio,following_followers_ratio,reputation_score,username_length,digits_in_username,digit_ratio_username,consonant_ratio_username,has_url,posts_per_day
SweetMissV423,1122.0,953.0,8431.0,7.023758954738443,6.860663671448287,9.039789270781144,0,0,118,2903.0,1.1761006289308176,0.8486197684772929,0.5404624277456648,13,3,0.23076905325457442,0.5384611242606736,0,2.903236914600551
ShimaHanah,17.0,0.0,427.0,2.8903717578961645,0.0,6.059123195581797,0,0,98,3378.0,17.0,0.0,0.9444444444444444,10,0,0.0,0.5999994000006,0,0.12636874815034033
iramizraja,2375719.0,48.0,1543.0,14.680811107402546,3.8918202981106265,7.342131730584722,1,0,86,1648.0,48484.06122448979,2.020440119205967e-05,0.9999793750904971,10,0,0.0,0.49999950000050003,0,0.9357186173438448
EmilyLung,415.0,464.0,8985.0,6.030685260261263,6.142037405587356,9.103423089630105,0,0,34,3244.0,0.8924731182795699,1.1153846153846154,0.4715909090909091,9,0,0.0,0.666665925926749,0,2.768875192604006
maomichihan,3.0,77.0,1962.0,1.3862943611198906,4.356708826689592,7.5822291942764615,0,1,0,1248.0,0.038461538461538464,19.25,0.037037037037037035,11,0,0.0,0.5454540495872277,0,1.5708566853482786
steelwavegarden,190.0,209.0,883.0,5.25227342804663,5.3471075307174685,6.784457062637643,0,0,94,839.0,0.9047619047619048,1.094240837696335,0.475,15,0,0.0,0.5999996000002666,0,1.0511904761904762
MissMaryMakk_,20.0,0.0,71.0,3.044522437723423,0.0,4.276666119016055,0,1,60,2734.0,20.0,0.0,0.9523809523809523,13,0,0.0,0.6923071597637233,0,0.025959780621572212
rwolf_94,321.0,467.0,8103.0,5.7745515455444085,6.148468295917647,9.000113045928519,0,0,100,3372.0,0.6858974358974359,1.450310559006211,0.4068441064638783,8,2,0.24999968750039064,0.4999993750007813,0,2.402312481470501
PBothnerMusic,847.0,95.0,4016.0,6.742880635791903,4.564348191467836,8.298290634359283,0,1,130,3670.0,8.822916666666666,0.11202830188679246,0.8981972428419936,13,0,0.0,0.6923071597637233,0,1.0939798420049034
Kristina2000,14115.0,403.0,3128.0,9.55506418479516,6.0014148779611505,8.048468743668883,1,0,145,4180.0,34.93811881188119,0.0285491640691414,0.9721743921757697,12,4,0.33333305555578707,0.4166663194447338,0,0.7481463764649605
kgerard,348.0,193.0,17942.0,5.855071922202427,5.267858159063328,9.794955345712667,0,0,28,4165.0,1.7938144329896908,0.5530085959885387,0.6420664206642066,7,0,0.0,0.7142846938790088,0,4.306769083053289
NatsuIDragneel9,2.0,254.0,90.0,1.0986122886681098,5.541263545158426,4.51085950651685,0,1,0,1207.0,0.00784313725490196,84.66666666666667,0.007782101167315175,15,1,0.06666662222225185,0.5333329777780148,0,0.07450331125827815
JamesPearceLFC,599325.0,1122.0,51834.0,13.30356096945316,7.023758954738443,10.855820875757212,1,0,94,3446.0,533.6821015138023,0.0018721029956985014,0.9981297298017481,14,0,0.0,0.6428566836737974,0,15.037423846823325
Equivo_Kate,808.0,1181.0,16073.0,6.695798917058491,7.074963197966044,9.684958338772663,0,0,87,2926.0,0.6835871404399323,1.4598269468479605,0.40603015075376886,11,0,0.0,0.3636360330581518,0,5.491288008199522
diegokenes,62.0,223.0,2810.0,4.143134726391533,5.4116460518550396,7.941295570906532,0,0,0,3980.0,0.2767857142857143,3.5396825396825395,0.21678321678321677,10,0,0.0,0.49999950000050003,0,0.7058528008038182
cavs,3238480.0,2018.0,53624.0,14.990614950674203,7.610357618312838,10.889770656230318,1,0,111,4228.0,1604.0019811788013,0.0006231316472136165,0.9993769478095812,4,0,0.0,0.7499981250046875,0,12.680066209505794
J3Michel,98.0,149.0,633.0,4.59511985013459,5.0106352940962555,6.452048954437226,0,0,160,3193.0,0.6533333333333333,1.505050505050505,0.3951612903225806,8,1,0.12499984375019532,0.6249992187509766,0,0.1981840951784596
ChristineDCohen,874.0,950.0,2460.0,6.774223886357614,6.85751406254539,7.8083230503910555,0,0,89,1711.0,0.9190325972660357,1.0857142857142856,0.4789041095890411,15,0,0.0,0.6666662222225186,0,1.4369158878504673
realpreityzinta,5064261.0,107.0,20137.0,15.437718979224512,4.68213122712422,9.910363856475561,1,0,68,3946.0,46891.305555555555,2.112844872559911e-05,0.9999786745397107,15,0,0.0,0.5999996000002666,0,5.101849505953889
hanenhanin6,14.0,0.0,34.0,2.70805020110221,0.0,3.5553480614894135,0,1,59,2030.0,14.0,0.0,0.9333333333333333,11,1,0.09090900826453795,0.5454540495872277,0,0.01674052191038897
JoeyRossini,254.0,0.0,17176.0,5.541263545158426,0.0,9.751326558637025,0,0,51,3921.0,254.0,0.0,0.996078431372549,11,0,0.0,0.5454540495872277,0,4.379398266190719
KujbusT,27.0,0.0,138.0,3.332204510175204,0.0,4.9344739331306915,0,0,16,3323.0,27.0,0.0,0.9642857142857143,7,0,0.0,0.7142846938790088,0,0.04151624548736462
turvey_mike,13.0,1238.0,116.0,2.6390573296152584,7.122059881629142,4.762173934797756,0,0,0,2171.0,0.010492332526230832,88.42857142857143,0.010383386581469648,11,0,0.0,0.5454540495872277,0,0.053406998158379376
Marveb93,13.0,8.0,3058.0,2.6390573296152584,2.1972245773362196,8.025843344150903,0,1,0,2917.0,1.4444444444444444,0.5714285714285714,0.5909090909090909,8,2,0.24999968750039064,0.4999993750007813,0,1.047978067169294
b_carlose,144.0,1201.0,3953.0,4.976733742420574,7.091742115095153,8.282483003730562,0,0,26,2168.0,0.11980033277870217,8.282758620689656,0.10698365527488855,9,0,0.0,0.5555549382722909,0,1.822498847395113
bebo20205656,584.0,1099.0,17449.0,6.371611847231857,7.003065458786462,9.767094927630573,0,1,56,2174.0,0.5309090909090909,1.8786324786324786,0.34679334916864607,12,8,0.6666661111115741,0.16666652777789354,0,8.022528735632184
VonnyBlanco,3005.0,3965.0,39834.0,8.00836557031292,8.285513309079741,10.592501201814466,0,0,66,2960.0,0.7576903681290973,1.3190286094477712,0.4310715822694018,11,0,0.0,0.7272720661163036,0,13.45288753799392
ziynetsali,1257905.0,537.0,5402.0,14.044958991670107,6.2878585601617845,8.594709633844065,1,0,58,3808.0,2338.113382899628,0.00042689994323900194,0.9995724875898233,10,0,0.0,0.5999994000006,0,1.418220005250722
avialdo_,187.0,237.0,12265.0,5.236441962829949,5.472270673671475,9.414586486185929,0,0,22,3264.0,0.7857142857142857,1.2606382978723405,0.44,8,0,0.0,0.37499953125058594,0,3.756508422664625
katespadebrasil,1548.0,195.0,3138.0,7.3453648404168685,5.278114659230517,8.051659556841953,0,0,105,3273.0,7.8979591836734695,0.12588766946417043,0.8876146788990825,15,0,0.0,0.5999996000002666,0,0.9584605986560782
bilalmanwar,5.0,0.0,38.0,1.791759469228055,0.0,3.6635616461296463,0,1,59,3102.0,5.0,0.0,0.8333333333333334,11,0,0.0,0.6363630578517656,0,0.012246213341927168
priyankachopra,26457174.0,533.0,21578.0,17.09103794602311,6.280395838960195,9.979475898535465,1,0,20,4242.0,49545.269662921346,2.0145763861787965e-05,0.9999798168458129,14,0,0.0,0.6428566836737974,0,5.085552674994108
mattlanza,23872.0,6491.0,85486.0,10.080503392206552,8.778325928634482,11.356119596580942,1,0,157,4326.0,3.6771410967344424,0.2718971222720228,0.7861941773152418,9,0,0.0,0.666665925926749,0,19.756413219320546
myasweeknd,14.0,28.0,3018.0,2.70805020110221,3.367295829986474,8.012680929706839,0,1,0,1792.0,0.4827586206896552,1.8666666666666667,0.32558139534883723,10,0,0.0,0.6999993000007,0,1.683212493028444
ladyna14,87.0,68.0,4154.0,4.477336814478207,4.23410650459726,8.332067707289548,0,1,0,1299.0,1.2608695652173914,0.7727272727272727,0.5576923076923077,8,2,0.24999968750039064,0.4999993750007813,0,3.1953846153846155
ImRo45,17024174.0,45.0,2441.0,16.650144950675937,3.828641396489095,7.80057265467065,1,0,42,3817.0,370090.73913043475,2.6432998955896543e-06,0.999997297967249,6,2,0.33333277777870374,0.33333277777870374,0,0.6393399685699319
Andrewlvhp,4.0,0.0,1985.0,1.6094379124341003,0.0,7.593877844605118,0,1,11,3530.0,4.0,0.0,0.8,10,0,0.0,0.7999992000008,0,0.5621636930048145
PamKrugerwriter,2555.0,508.0,33611.0,7.846198815497425,6.2324480165505225,10.42263842504811,1,0,60,4646.0,5.019646365422397,0.19874804381846636,0.8338772845953003,15,0,0.0,0.6666662222225186,0,7.232838390359372
Inter,2184141.0,81.0,80074.0,14.596733632048352,4.406719247264253,11.29071897447736,1,1,151,3805.0,26635.865853658535,3.708550085113514e-05,0.9999624580457215,5,0,0.0,0.5999988000024,0,21.038885969521807
katiekings,13513.0,1332.0,12792.0,9.51148146411212,7.195187320178709,9.456653425317034,1,0,120,3914.0,10.13728432108027,0.09856445167973953,0.910211504782433,10,0,0.0,0.5999994000006,0,3.267432950191571
AkhilAkkineni8,2685924.0,85.0,7008.0,14.803535733114048,4.454347296253507,8.854950316500325,1,0,67,3747.0,31231.674418604653,3.1646453270288634e-05,0.999967982248763,14,1,0.0714285204081997,0.49999964285739795,0,1.8697972251867663
anappleadaybot,16.0,0.0,29169.0,2.833213344056216,0.0,10.280896062861768,0,1,56,1226.0,16.0,0.0,0.9411764705882353,14,0,0.0,0.5714281632655976,0,23.772616136919314
brunoleite00,74.0,281.0,3407.0,4.31748811353631,5.641907070938114,8.133880887949207,0,1,17,4366.0,0.2624113475177305,3.7466666666666666,0.20786516853932585,12,2,0.16666652777789354,0.4166663194447338,0,0.7801694527135333
FakeHQ,6.0,1.0,2884.0,1.9459101490553132,0.6931471805599453,7.9672801789422,0,1,16,1051.0,3.0,0.14285714285714285,0.75,6,0,0.0,0.6666655555574075,0,2.741444866920152
fernandopaulsen,1703281.0,1159.0,29297.0,14.348067536071348,7.05617528410041,10.285274533289716,0,0,23,4071.0,1468.3456896551725,0.000680451035119258,0.9993194249610283,15,0,0.0,0.5999996000002666,0,7.1947445972495085
BDParnarouskis,503.0,717.0,1516.0,6.222576268071369,6.576469569048224,7.324489979348532,0,0,81,4031.0,0.7005571030640668,1.4226190476190477,0.411957411957412,14,0,0.0,0.6428566836737974,0,0.3759920634920635
robertomoragon,1506.0,1480.0,5168.0,7.317876198626496,7.300472814267799,8.550434525196039,0,0,34,3482.0,1.0168804861580014,0.9820836098208361,0.5041848008034817,14,0,0.0,0.5714281632655976,0,1.4837783519954062
abyats,93463.0,60297.0,126242.0,11.445331614396984,11.007054214669369,11.74596390005589,0,1,126,2853.0,1.5500182427277853,0.6451360951810323,0.6078459427293007,6,0,0.0,0.6666655555574075,0,44.233356692361596
mattmotley,787.0,1365.0,46.0,6.669498089857879,7.2196420401307355,3.8501476017100584,0,0,0,4235.0,0.5761346998535871,1.732233502538071,0.36553646075243845,10,0,0.0,0.6999993000007,0,0.010859301227573183
vance_taylor,331.0,172.0,1085.0,5.805134968916488,5.153291594497779,6.990256500493881,0,0,53,4132.0,1.9132947976878614,0.5180722891566265,0.6567460317460317,12,0,0.0,0.5833328472226273,0,0.2625211710621824
therealTiffany,847590.0,367.0,13931.0,13.650153487103768,5.908082938168931,9.541943631485891,1,0,84,4181.0,2303.233695652174,0.00043299185574174334,0.9995660162413704,14,0,0.0,0.6428566836737974,0,3.3311812529890004
spampistefania,37134.0,1200.0,1446.0,10.522315200103396,7.0909098220799835,7.277247726631484,1,0,111,3544.0,30.919233971690257,0.032314528073246265,0.9686709273509847,14,0,0.0,0.5714281632655976,0,0.4078984485190409
AoStarZ,10.0,69.0,3151.0,2.3978952727983707,4.248495242049359,8.05579245097777,0,1,61,1767.0,0.14285714285714285,6.2727272727272725,0.125,7,0,0.0,0.571427755103207,0,1.782239819004525
jotalejosi,79.0,450.0,3447.0,4.382026634673881,6.111467339502679,8.145549631783584,0,1,0,3489.0,0.17516629711751663,5.625,0.1490566037735849,10,0,0.0,0.49999950000050003,0,0.9876790830945559
AhmadOmishat,2185.0,449.0,18807.0,7.689828668736484,6.1092475827643655,9.842037590219906,0,0,58,3377.0,4.855555555555555,0.20539798719121682,0.8292220113851992,12,0,0.0,0.5833328472226273,0,5.567495559502665
matthewkalik,374.0,475.0,13191.0,5.926926025970411,6.16541785423142,9.487365864239434,0,0,107,4085.0,0.7857142857142857,1.2666666666666666,0.44,12,0,0.0,0.6666661111115741,0,3.2283406754772392
AsiaM_VIP,5980.0,1327.0,2446.0,8.696343057044556,7.191429330036379,7.802618063442671,0,1,68,1552.0,4.503012048192771,0.2218692526333389,0.8182813355227149,9,0,0.0,0.44444395061783265,0,1.5750160978750805
AimeeStern,1999.0,681.0,109659.0,7.600902459542082,6.525029657843462,11.605139948958039,0,0,30,4224.0,2.93108504398827,0.3405,0.7456173069750093,10,0,0.0,0.49999950000050003,0,25.954792899408282
AdelinesMommy01,48.0,0.0,158.0,3.8918202981106265,0.0,5.0689042022202315,0,0,125,3361.0,48.0,0.0,0.9795918367346939,15,2,0.1333332444445037,0.5333329777780148,0,0.046995835812016655
Shyaporn,540.0,166.0,2532.0,6.293419278846481,5.117993812416755,7.837159650001675,0,0,78,4324.0,3.2335329341317367,0.3068391866913124,0.7637906647807637,8,0,0.0,0.7499990625011719,0,0.5854335260115607
carthagebuckley,265425.0,171334.0,143264.0,12.489091361417296,12.051375983348338,11.872451341136948,0,0,122,3642.0,1.5491580821198236,0.6455057153406223,0.6077136184632292,15,0,0.0,0.6666662222225186,0,39.325830359593745
carlikehres,354.0,614.0,28753.0,5.872117789475416,6.421622267806518,10.266532166982538,0,0,89,3267.0,0.5756097560975609,1.7295774647887323,0.3653250773993808,11,0,0.0,0.6363630578517656,0,8.798347613219095
IronBridgetvojt,0.0,0.0,148.0,0.0,0.0,5.003946305945459,0,0,39,1445.0,0.0,0.0,0.0,15,0,0.0,0.6666662222225186,0,0.10235131396957123
notyourbot1,312.0,0.0,14851.0,5.746203190540153,0.0,9.60588981529697,0,1,56,630.0,312.0,0.0,0.9968051118210862,11,1,0.09090900826453795,0.5454540495872277,0,23.53565768621236
AmericanIronMag,11122.0,1997.0,8824.0,9.316770315592029,7.599901959208498,9.085343881801498,0,1,113,3988.0,5.566566566566567,0.17953789445293536,0.8477134146341463,15,0,0.0,0.5333329777780148,0,2.2120832288794183
LisaH_Jackson,11617.0,8810.0,17195.0,9.360310898552477,9.08375621986673,9.752432077616172,0,0,154,1850.0,1.3184655544206105,0.7583060767774144,0.5686802428039945,13,0,0.0,0.6153841420121985,0,9.28957320367369
davidmdavis,18501.0,12532.0,25708.0,9.825634113331263,9.436120444611522,10.15459640413204,1,0,163,4400.0,1.476182877204181,0.6773321803048319,0.5961526068183283,11,0,0.0,0.6363630578517656,0,5.841399681890479
Ayaka_1218,709239.0,4.0,3587.0,13.471949253170925,1.6094379124341003,8.185350223178686,1,0,13,3682.0,141847.8,5.6398398285488696e-06,0.9999929502399738,10,4,0.3999996000004,0.1999998000002,0,0.9739342926961716
utwojtoaetkzfb1,0.0,0.0,172.0,0.0,0.0,5.153291594497779,0,1,126,1155.0,0.0,0.0,0.0,15,1,0.06666662222225185,0.5999996000002666,0,0.14878892733564014
SimowitzPrime,55.0,845.0,1009.0,4.02535169073515,6.740519359606223,6.917705609835305,0,0,159,1569.0,0.06501182033096926,15.089285714285714,0.06104328523862375,13,0,0.0,0.6153841420121985,0,0.6426751592356688
yamigautam,3994486.0,79.0,4726.0,15.200425718424034,4.382026634673881,8.461046030793236,1,0,6,2755.0,49931.075,1.9777258005846556e-05,0.9999799727930393,10,0,0.0,0.49999950000050003,0,1.7148040638606676
MercedesUG,20.0,262.0,1690.0,3.044522437723423,5.572154032177765,7.43307534889858,0,1,0,4073.0,0.07604562737642585,12.476190476190476,0.0706713780918728,10,0,0.0,0.5999994000006,0,0.41482572410407464
reylo_fic,562.0,2.0,9841.0,6.333279628139691,1.0986122886681098,9.194414221425923,0,1,158,1151.0,187.33333333333334,0.003552397868561279,0.9946902654867257,9,0,0.0,0.5555549382722909,0,8.542534722222221
ASQ_SV,86.0,111.0,419.0,4.465908118654584,4.718498871295094,6.040254711277414,0,0,98,2171.0,0.7678571428571429,1.2758620689655173,0.43434343434343436,6,0,0.0,0.6666655555574075,0,0.1929097605893186
tujieren,8.0,37.0,1646.0,2.1972245773362196,3.6375861597263857,7.4067107301776405,0,1,0,2414.0,0.21052631578947367,4.111111111111111,0.17391304347826086,8,0,0.0,0.4999993750007813,0,0.6815734989648033
Bader_j1,103313.0,83409.0,35655.0,11.54552817351424,11.331523485235657,10.481672714626391,0,0,140,3248.0,1.2386164728449827,0.8073349207271038,0.5532955233152852,8,1,0.12499984375019532,0.4999993750007813,0,10.974145891043397
Chessielynn,444.0,1482.0,19297.0,6.09807428216624,7.301822342137932,9.86775674258033,0,0,112,4196.0,0.2993931220498989,3.3303370786516853,0.23040996367410482,11,0,0.0,0.7272720661163036,0,4.597807958065284
mo1red,21.0,18.0,599.0,3.091042453358316,2.9444389791664403,6.396929655216146,0,0,0,4147.0,1.105263157894737,0.8181818181818182,0.525,6,1,0.16666638888935187,0.4999991666680556,0,0.1444069431051109
James_Nifty,629.0,524.0,143361.0,6.4457198193855785,6.263398262591624,11.873128179004302,0,0,122,3114.0,1.198095238095238,0.8317460317460318,0.5450606585788561,11,0,0.0,0.6363630578517656,0,46.02279293739968
ReggieMillerTNT,821667.0,294.0,6429.0,13.619091699507553,5.68697535633982,8.768729817231666,1,0,155,3606.0,2785.3118644067795,0.00035780875000608516,0.9996411026300486,15,0,0.0,0.6666662222225186,0,1.7823676185195454
RabehSaqer,1160309.0,116.0,3968.0,13.964197768759242,4.762173934797756,8.286269452783065,1,0,95,3483.0,9917.17094017094,9.997328300195637e-05,0.9998991749581619,10,0,0.0,0.5999994000006,0,1.1389207807118256
Sang_guiyomi,15.0,0.0,3.0,2.772588722239781,0.0,1.3862943611198906,0,1,0,3680.0,15.0,0.0,0.9375,12,0,0.0,0.49999958333368055,0,0.0008149959250203749
PattyBolands,1547.0,244.0,3114.0,7.344719054149673,5.501258210544727,8.043984431221553,0,0,113,4156.0,6.314285714285714,0.15762273901808785,0.86328125,12,0,0.0,0.7499993750005208,0,0.7490979071445755
Power_Pennikehr,0.0,0.0,219.0,0.0,0.0,5.393627546352362,0,0,34,1445.0,0.0,0.0,0.0,15,0,0.0,0.5999996000002666,0,0.15145228215767634
wavez07,238.0,135.0,2195.0,5.476463551931511,4.912654885736052,7.694392802629421,0,0,0,3128.0,1.75,0.5648535564853556,0.6363636363636364,7,2,0.2857138775516035,0.4285708163274053,0,0.7015020773410036
thirdgenwidget,681.0,51.0,77098.0,6.525029657843462,3.9512437185814275,11.252845589298696,0,0,117,2913.0,13.096153846153847,0.0747800586510264,0.9290586630286494,14,0,0.0,0.7142852040819971,0,26.457789979409746
0_0barry0_0,7.0,1650.0,18.0,2.0794415416798357,7.409136443920128,2.9444389791664403,0,1,52,1381.0,0.004239854633555421,206.25,0.004221954161640531,11,4,0.3636360330581518,0.3636360330581518,0,0.013024602026049204
alinecunhall,71.0,249.0,4141.0,4.276666119016055,5.521460917862246,8.328934041955529,0,0,77,2514.0,0.284,3.4583333333333335,0.22118380062305296,12,0,0.0,0.5833328472226273,0,1.646520874751491
lavonne_miesch,0.0,0.0,143.0,0.0,0.0,4.969813299576001,0,0,109,1445.0,0.0,0.0,0.0,14,0,0.0,0.5714281632655976,0,0.09889349930843706
2PMagreement211,1398956.0,142.0,4729.0,14.151237516935078,4.962844630259907,8.46168048148598,1,0,4,3693.0,9782.90909090909,0.0001015041920516499,0.9998977913642995,15,4,0.2666664888890074,0.46666635555576297,0,1.2801840822956145
GemFlanners,29.0,52.0,640.0,3.4011973816621555,3.970291913552122,6.46302945692067,0,1,0,4095.0,0.5471698113207547,1.7333333333333334,0.35365853658536583,11,0,0.0,0.7272720661163036,0,0.15625
Asxp_Rell,615.0,569.0,14603.0,6.423246963533519,6.345636360828596,9.589050742775527,0,1,16,3578.0,1.0789473684210527,0.9237012987012987,0.5189873417721519,9,0,0.0,0.666665925926749,0,4.080189997205923
spacecramp3,20.0,182.0,51.0,3.044522437723423,5.209486152841421,3.9512437185814275,0,0,0,4842.0,0.1092896174863388,8.666666666666666,0.09852216748768473,11,1,0.09090900826453795,0.6363630578517656,0,0.010530662812306421
GhiathEJ,17.0,0.0,338.0,2.8903717578961645,0.0,5.82600010738045,0,1,78,2889.0,17.0,0.0,0.9444444444444444,8,0,0.0,0.6249992187509766,0,0.11695501730103806
RicardoOrtiz31,203.0,202.0,1026.0,5.318119993844216,5.313205979041787,6.934397209928558,0,1,4,3267.0,1.0,0.9901960784313726,0.5,14,2,0.1428570408163994,0.49999964285739795,0,0.313953488372093
ianna63,170.0,109.0,13119.0,5.14166355650266,4.700480365792417,9.48189306249808,0,0,69,1993.0,1.5454545454545454,0.6374269005847953,0.6071428571428571,7,2,0.2857138775516035,0.2857138775516035,0,6.579237713139419
DUnHolyAssassin,212.0,279.0,3062.0,5.3612921657094255,5.634789603169249,8.027150106832774,0,0,41,3333.0,0.7571428571428571,1.3098591549295775,0.43089430894308944,15,0,0.0,0.6666662222225186,0,0.9184163167366527
RyanRacss,1127.0,996.0,6441.0,7.028201432058005,6.904750769961838,8.770594329891145,0,0,17,4154.0,1.1303911735205616,0.8829787234042553,0.53060263653484,9,0,0.0,0.7777769135812072,0,1.5501805054151625
Katecarney2727T,1.0,0.0,295.0,0.6931471805599453,0.0,5.69035945432406,0,0,57,1445.0,1.0,0.0,0.5,15,4,0.2666664888890074,0.46666635555576297,0,0.20401106500691563
lifeofliz_x,927.0,1018.0,34449.0,6.833031732786201,6.926577033222725,10.447264276441805,0,0,48,3197.0,0.9097154072620216,1.0969827586206897,0.4763617677286742,11,0,0.0,0.5454540495872277,0,10.772045028142589
koynapatu,63.0,1129.0,47959.0,4.1588830833596715,7.029972911706386,10.77812260914145,0,0,27,1881.0,0.05575221238938053,17.640625,0.05280804694048617,9,0,0.0,0.5555549382722909,0,25.482996811902233
SD_LeftHander,112.0,1458.0,3655.0,4.727387818712341,7.285506548522785,8.204124932574041,0,0,0,4122.0,0.07676490747087046,12.902654867256636,0.07129217059197963,13,0,0.0,0.6923071597637233,0,0.8864904195973805
Karinababe_24,46.0,0.0,503.0,3.8501476017100584,0.0,6.222576268071369,0,0,22,3235.0,46.0,0.0,0.9787234042553191,13,2,0.15384603550304962,0.38461508875762407,0,0.15543881334981458
ICanRel8_,70481.0,86936.0,3871.0,11.163112637051942,11.372938997391172,8.261526448396468,0,1,40,3472.0,0.8107135051819133,1.2334496750943504,0.4477315173614199,9,1,0.11111098765445816,0.44444395061783265,0,1.1145983299740858
KendraKissinger,165.0,394.0,6854.0,5.111987788356544,5.978885764901122,8.832733591996416,0,0,156,3843.0,0.4177215189873418,2.3734939759036147,0.29464285714285715,15,0,0.0,0.6666662222225186,0,1.783038501560874
PJBrew2,1011.0,1135.0,6875.0,6.919683849847411,7.035268599281097,8.83579236650274,0,0,159,1681.0,0.8899647887323944,1.1215415019762847,0.47088961341406615,7,1,0.14285693877580175,0.7142846938790088,0,4.0873959571938165
Loyal2Christ,910.0,2468.0,2903.0,6.814542897259958,7.81156848934518,7.973844375944687,0,0,157,2361.0,0.3685702713649251,2.709110867178924,0.2693104468777745,12,1,0.08333326388894677,0.6666661111115741,0,1.229043183742591
HRim90,8.0,0.0,36.0,2.1972245773362196,0.0,3.6109179126442243,0,1,76,3768.0,8.0,0.0,0.8888888888888888,6,2,0.33333277777870374,0.4999991666680556,0,0.009551605200318386
iDjsters,94937.0,69.0,8709.0,11.460979325947038,4.248495242049359,9.072227069846548,0,1,86,3376.0,1356.2428571428572,0.0007267901156544271,0.9992632121843653,8,0,0.0,0.7499990625011719,0,2.578916197808706
hanjunyu,4.0,19.0,1942.0,1.6094379124341003,2.995732273553991,7.57198844937744,0,1,0,4047.0,0.2,3.8,0.16666666666666666,8,0,0.0,0.6249992187509766,0,0.4797430830039526
random58595,15.0,145.0,31.0,2.772588722239781,4.983606621708336,3.4657359027997265,0,1,0,2147.0,0.10273972602739725,9.0625,0.09316770186335403,11,5,0.45454504132268975,0.3636360330581518,0,0.014432029795158287
glorious4life,17.0,83.0,826.0,2.8903717578961645,4.430816798843313,6.717804695023691,0,0,0,4105.0,0.20238095238095238,4.611111111111111,0.16831683168316833,13,1,0.07692301775152481,0.46153810650914884,0,0.2011690209449586
handeyener,3523124.0,1864.0,66227.0,15.074858937817977,7.5310163320779155,11.100858613227501,1,0,57,3714.0,1889.074530831099,0.0005290757495121518,0.9994709203347869,10,0,0.0,0.5999994000006,0,17.826917900403767
NO_loves_lost,52.0,0.0,2581.0,3.970291913552122,0.0,7.856319571406588,0,0,69,3507.0,52.0,0.0,0.9811320754716981,13,0,0.0,0.5384611242606736,0,0.7357468643101482
edithbrou,185734.0,8020.0,124428.0,12.132076205618038,8.989818381366925,11.731490551090271,1,0,157,4171.0,23.155965590325398,0.043179799176245724,0.958602358648809,9,0,0.0,0.5555549382722909,0,29.824544582933843
unjourunebarbe,71.0,603.0,3816.0,4.276666119016055,6.403574197934815,8.247220052745229,0,1,157,4113.0,0.11754966887417219,8.375,0.10518518518518519,14,0,0.0,0.49999964285739795,0,0.9275644141954302
MadelineEvansWx,1931.0,878.0,20291.0,7.566311014772463,6.778784897685177,9.91798199868658,1,0,93,3353.0,2.196814562002275,0.45445134575569357,0.6871886120996441,15,0,0.0,0.5999996000002666,0,6.04979129397734
ORousteing,76676.0,101.0,425.0,11.247357072763558,4.624972813284271,6.054439346269371,1,0,128,2988.0,751.7254901960785,0.0013172137668401216,0.998671494438511,10,0,0.0,0.49999950000050003,0,0.14218802275008363
eunyangnbc,25805.0,1086.0,15364.0,10.158362302011792,6.99117688712121,9.639847474564585,1,0,146,3514.0,23.73965041398344,0.042083236456637994,0.9595790569686152,10,0,0.0,0.6999993000007,0,4.370981507823613
mr_coreywesley,1377.0,969.0,66463.0,7.228388451573604,6.877296071497429,11.104415726675839,0,0,97,3639.0,1.4195876288659794,0.7031930333817126,0.5867064337452067,14,0,0.0,0.6428566836737974,0,18.259065934065934
SamxRiot,62.0,313.0,4034.0,4.143134726391533,5.749392985908253,8.302761580704049,0,0,125,4140.0,0.19745222929936307,4.968253968253968,0.16489361702127658,8,0,0.0,0.6249992187509766,0,0.974160830717218
RC3_440,1198.0,599.0,28405.0,7.089243155027514,6.396929655216146,10.254355669441074,0,0,0,3585.0,1.9966666666666666,0.49958298582151794,0.6662958843159066,7,4,0.571427755103207,0.2857138775516035,0,7.921081985499163
chadheiman,469.0,437.0,6863.0,6.152732694704104,6.082218910376446,8.834045641167798,0,0,109,3693.0,1.0707762557077625,0.9297872340425531,0.5170893054024256,10,0,0.0,0.5999994000006,0,1.857877639415268
Daniela27440070,879.0,888.0,33384.0,6.779921907472252,6.790097235513905,10.41586197629197,0,0,132,1082.0,0.9887514060742407,1.009090909090909,0.4971719457013575,15,8,0.5333329777780148,0.19999986666675557,0,30.825484764542935
kbiskit,197.0,182.0,16270.0,5.288267030694535,5.209486152841421,9.69713966113932,0,0,35,3385.0,1.0765027322404372,0.9191919191919192,0.5184210526315789,7,0,0.0,0.7142846938790088,0,4.80507974010632
GoPixie18,194.0,121.0,24223.0,5.272999558563747,4.804021044733257,10.095099156237175,0,0,151,2515.0,1.5901639344262295,0.6205128205128205,0.6139240506329114,9,2,0.22222197530891633,0.3333329629633745,0,9.62758346581876
raimasen,1286298.0,4.0,13230.0,14.067279660642887,1.6094379124341003,9.490317840042412,1,0,21,3952.0,257259.6,3.1096968900698828e-06,0.9999961128909751,8,0,0.0,0.4999993750007813,0,3.34682519605363
