profile pic,nums/length username,fullname words,nums/length fullname,name==username,description length,external URL,private,#posts,#followers,#follows,fake,followers_following_ratio
1,0.0943962378809098,2,0.0,0,0,0,1,14,84,126,0,0.6614173228346457
1,0.0,1,0.0,0,22,0,0,6,796,1154,0,0.6891774891774892
1,0.0,0,0.0,0,29,0,0,65,245,264,0,0.9245283018867925
1,0.0,1,0.0,0,11,0,0,58,2574,957,0,2.6868475991649268
1,0.0547254490406399,1,0.0,0,6,0,1,10,61,84,0,0.7176470588235294
1,0.0954313340710416,2,0.0,0,20,0,1,120,1653,1493,0,1.106425702811245
1,0.0058260876434752,2,0.0,0,1,0,0,62,7068,284,0,24.8
1,0.2675132595608238,2,0.0,0,25,0,1,221,1487,1246,0,1.1924619085805934
1,0.0679343204401363,2,0.0,0,5,0,0,282,358,432,0,0.8267898383371824
1,0.0,2,0.0,0,68,1,0,176,1802,442,0,4.067720090293454
1,0.0,2,0.0,0,27,0,0,107,493,996,0,0.4944834503510532
1,0.0072200021810142,2,0.0,0,40,0,0,276,2761,526,0,5.239089184060721
1,0.0,2,0.0,0,58,0,0,80,1228,1911,0,0.6422594142259415
1,0.1476385630506484,1,0.0,0,43,0,0,154,8553,165,0,51.524096385542165
1,0.0020579738298237,2,0.0,0,0,0,0,413,361141,576,0,625.894280762565
1,0.1449961980985446,2,0.0,0,33,0,0,8,1211,614,0,1.9691056910569105
1,0.0205689048516662,2,0.0,0,10,0,1,13,158,112,0,1.3982300884955752
1,0.0552835207945477,2,0.0,0,12,0,0,298,380,414,0,0.9156626506024096
1,0.0132644577600953,1,0.0,0,0,0,0,6,147,122,0,1.1951219512195121
1,0.0293018569262953,2,0.0,0,23,0,0,48,417,378,0,1.1002638522427441
1,0.0895188455231072,4,0.0,0,5,0,0,164,3005,453,0,6.618942731277533
1,0.0,3,0.0,0,22,0,1,144,410,267,0,1.5298507462686568
0,0.0,1,0.0,0,11,0,0,23,211,328,0,0.6413373860182371
1,0.1459766504476266,2,0.0,0,56,0,1,16,341,502,0,0.6779324055666004
0,0.0,0,0.0,0,8,0,0,102,513,1120,0,0.4576271186440678
1,0.097920150088367,2,0.0,0,2,0,1,14,160,96,0,1.6494845360824741
1,0.0,1,0.1193536608686972,0,88,0,0,132,1697,1007,0,1.683531746031746
1,0.0373794932520305,1,0.0,0,2,0,0,71,355,539,0,0.6574074074074074
1,0.0,1,0.0,0,70,0,0,349,1756948,359,0,4880.4111111111115
1,0.0947720957337666,3,0.0,0,25,0,0,16,732,551,0,1.326086956521739
1,0.1221363512696781,2,0.0,0,20,0,0,1251,743,893,0,0.831096196868009
1,0.0,2,0.0,0,30,0,0,78,1261,262,0,4.79467680608365
1,0.0,1,0.0,0,12,0,0,78,1126,921,0,1.2212581344902387
1,0.1365919151573576,1,0.0869221278274094,0,0,0,1,58,571,442,0,1.2889390519187358
1,0.0,0,0.0,0,10,0,0,217,12144787,79,0,151809.8375
1,0.0648504000179084,2,0.0,0,130,0,0,31,224,289,0,0.7724137931034483
1,0.0293541877200389,1,0.0,0,125,0,0,27,789,235,0,3.343220338983051
1,0.093857045465158,2,0.0,0,24,0,1,6,261,335,0,0.7767857142857143
1,0.0,2,0.0,0,106,1,0,951,23506,4454,0,5.27631874298541
1,0.0296488602382729,1,0.0,0,25,0,0,41,400,421,0,0.9478672985781991
1,0.1894299658907286,1,0.0,0,122,0,0,382,905,395,0,2.2853535353535355
1,0.0,1,0.0,0,16,0,0,86,409,319,0,1.278125
1,0.3101774913500414,1,0.0,0,68,0,0,73,398,451,0,0.8805309734513275
1,0.0,0,0.0,0,14,0,0,3889,3792714,60,0,62175.639344262294
1,0.0,2,0.0,0,25,0,1,875,1123,3899,0,0.28794871794871796
1,0.0,2,0.0,0,0,0,0,6,162,117,0,1.3728813559322033
1,0.0,2,0.0,0,44,0,1,4,259,355,0,0.7275280898876404
1,0.0259081299536429,1,0.0,0,0,0,0,6,66,88,0,0.7415730337078652
0,0.0,0,0.0,0,16,0,1,121,546,1055,0,0.5170454545454546
1,0.0164896214245368,2,0.0,0,47,0,0,207,5325,614,0,8.658536585365853
1,0.0,2,0.0,0,85,0,0,611,510011,133,0,3806.0522388059703
1,0.0,1,0.0,0,45,0,0,1,267,371,0,0.717741935483871
1,0.0,1,0.0,0,30,0,0,18,111,148,0,0.7449664429530202
1,0.0,1,0.0,0,40,0,0,227,3543,1017,0,3.480353634577603
1,0.0,2,0.0,0,63,1,0,415,34167,2249,0,15.185333333333332
1,0.1456249832175931,0,0.0,0,0,0,0,1,89,25,0,3.423076923076923
1,0.1953970170433129,2,0.0,0,88,0,0,29,367,479,0,0.7645833333333333
1,0.0,2,0.0,0,34,0,0,190,3569,862,0,4.135573580533024
1,0.0,1,0.0,0,19,0,0,41,812,488,0,1.6605316973415134
1,0.3581250483742906,1,0.1989583602079392,0,113,0,0,595,677,1126,0,0.6007098491570542
1,0.1244955037595901,0,0.0,0,0,0,1,56,963,960,0,1.0020811654526536
1,0.0,1,0.0,0,54,0,0,138,878,119,0,7.316666666666666
1,0.1313442103776071,2,0.0,0,0,0,0,7,158,143,0,1.0972222222222223
1,0.0,2,0.0,0,4,0,0,11,194,211,0,0.9150943396226415
1,0.0845455583056581,1,0.0,0,0,0,0,239,226,383,0,0.5885416666666666
1,0.0,1,0.0,0,8,0,1,3,12,15,0,0.75
1,0.0,2,0.0,0,21,1,0,1143,2709,1053,0,2.5702087286527515
1,0.2485697469868371,2,0.0,0,31,0,1,201,1420,1199,0,1.1833333333333333
0,0.0,1,0.0,0,14,0,0,21,213,327,0,0.649390243902439
1,0.0,0,0.0,0,68,0,0,139,2684,712,0,3.76437587657784
1,0.0,2,0.0,0,11,0,0,82,1048,76,0,13.61038961038961
1,0.4095958656904905,1,0.2275532587169391,0,137,0,0,692,711,1191,0,0.5964765100671141
1,0.0,2,0.0,0,58,0,0,98,201,170,0,1.1754385964912282
1,0.0,0,0.0,0,7,0,1,12,173,374,0,0.4613333333333333
1,0.1322423459816996,2,0.0,0,36,0,0,27,1231,632,0,1.9447077409162716
1,0.0350699877318474,1,0.0,0,33,0,0,17,421,369,0,1.1378378378378378
1,0.1000550341102592,1,0.0,0,15,0,0,22,66,262,0,0.2509505703422053
1,0.0,2,0.0,0,93,1,0,289,36527,2873,0,12.70946416144746
1,0.0921442169076273,1,0.0921442169076273,0,0,0,0,657,783,4523,0,0.17307692307692307
1,0.0,2,0.0,0,109,0,0,9,226,245,0,0.9186991869918699
0,0.0,2,0.0,0,48,0,1,7,167,312,0,0.5335463258785943
1,0.0,1,0.1960473175880051,0,58,0,0,105,1794,780,0,2.297055057618438
1,0.0,0,0.0,0,70,0,0,8,298,374,0,0.7946666666666666
1,0.0,0,0.0,0,2,0,1,104,265,271,0,0.9742647058823529
1,0.0,2,0.0,0,66,0,0,48,695,678,0,1.0235640648011781
1,0.018552108902437,1,0.011805887483369,0,18,0,1,72,662,305,0,2.1633986928104574
1,0.0,1,0.0,0,0,0,1,458,743,417,0,1.777511961722488
1,0.0,2,0.0,0,70,1,0,460,177637,43,0,4037.2045454545455
1,0.0,1,0.0,0,0,0,1,2,26,49,0,0.52
1,0.0,1,0.0,0,117,1,0,382,15048,386,0,38.883720930232556
1,0.0501575699917948,2,0.0,0,0,0,1,9,155,111,0,1.3839285714285714
1,0.175713655497855,2,0.0,0,9,0,0,493,5349600,2641,0,2024.8296744890235
1,0.0,7,0.0,0,136,1,0,42,43945,1667,0,26.345923261390887
1,0.0,1,0.0,0,38,0,0,9,306,401,0,0.7611940298507462
1,0.0,0,0.0,0,118,1,0,269,2672,665,0,4.012012012012012
1,0.0,1,0.0,0,43,0,1,10,303,364,0,0.8301369863013699
1,0.0,2,0.0,0,65,0,0,227,1281,952,0,1.3441762854144805
1,0.0,1,0.0,0,9,0,0,184,1039,1086,0,0.9558417663293468
1,0.0,1,0.0,0,44,0,1,10,297,360,0,0.8227146814404432
1,0.0,1,0.0,0,72,0,0,515,19048,696,0,27.32855093256815
1,0.0,2,0.0,0,103,0,0,27,209,268,0,0.7769516728624535
1,0.1028722775313812,0,0.0,0,51,0,0,72,1008,980,0,1.0275229357798166
0,0.0118453400620998,1,0.0,0,25,0,1,15,222,323,0,0.6851851851851852
1,0.2793281518106301,1,0.0,0,29,0,0,15,1714,689,0,2.4840579710144928
1,0.0,0,0.0,0,0,0,1,11,170,390,0,0.43478260869565216
1,0.0,1,0.0,0,34,0,0,163,936,733,0,1.2752043596730245
1,0.0,1,0.0,0,12,0,0,63,848,1149,0,0.7373913043478261
1,0.0,1,0.0,0,48,0,0,90,748,207,0,3.5961538461538463
0,0.0,0,0.0,0,18,0,1,122,520,1039,0,0.5
1,0.0732432069023031,2,0.0,0,33,0,1,29,175,82,0,2.108433734939759
1,0.0,2,0.0,0,16,0,0,336,696,431,0,1.6111111111111112
1,0.0,2,0.0,0,1,0,0,4,133,179,0,0.7388888888888889
1,0.0315885867129621,2,0.0,0,9,0,0,79,7337,262,0,27.897338403041825
1,0.0,1,0.0,0,77,0,1,57,104,178,0,0.5810055865921788
1,0.0,0,0.0,0,0,0,1,17,171,388,0,0.43958868894601544
1,0.1155107876419753,2,0.0,0,68,0,0,36,3059,3219,0,0.95
1,0.0850299731331274,4,0.0,0,7,0,0,171,2988,459,0,6.495652173913044
1,0.0,0,0.0,0,6,0,0,6983,878236,19,0,43911.8
1,0.0134678169350951,1,0.0,0,104,0,0,112,11970,238,0,50.0836820083682
1,0.0,2,0.0,0,1,0,1,7,142,180,0,0.7845303867403315
1,0.0,1,0.0,0,9,0,0,10,301,395,0,0.76010101010101
1,0.0,1,0.0,0,1,0,0,573,765,424,0,1.8
1,0.0,1,0.0,0,62,0,0,57,1013,1844,0,0.5490514905149051
1,0.0,1,0.0,0,2,0,0,11,107,97,0,1.0918367346938775
1,0.3766916641162334,1,0.0,0,10,0,0,8,790,454,0,1.7362637362637363
1,0.1435528557322186,1,0.0,0,0,0,1,89,1148,629,0,1.8222222222222222
1,0.0,1,0.0,0,4,0,1,104,407,280,0,1.4483985765124556
1,0.2837614237123915,1,0.157645235395773,0,97,0,0,873,719,1178,0,0.6098388464800678
1,0.0,1,0.0,0,42,0,0,89,1039,974,0,1.0656410256410256
1,0.0026677059148122,0,0.0,0,0,0,1,135,917,1138,0,0.8050921861281826
1,0.0,2,0.0208057985397013,0,98,1,0,207,5719,618,0,9.239095315024233
1,0.0,0,0.0,0,78,0,0,219,1022,1976,0,0.5169448659585231
1,0.0,1,0.0,0,55,0,1,39,1164,1125,0,1.0337477797513321
1,0.313884436874433,1,0.1743802427080183,0,102,0,0,562,660,1111,0,0.5935251798561151
1,0.2145821209722126,4,0.0,0,66,0,0,6,4117,3772,0,1.0911741319904584
1,0.1991722998457724,0,0.0,0,0,0,0,363,1235,2130,0,0.5795401220084467
1,0.0,3,0.0,0,0,0,0,111,538,641,0,0.838006230529595
1,0.0854483665353876,3,0.0,0,25,0,0,31,722,558,0,1.2915921288014311
1,0.0275327839797527,1,0.3047616146852267,0,86,0,0,124,1754,890,0,1.9685746352413018
1,0.0,2,0.0,0,49,0,1,111,178,170,0,1.04093567251462
1,0.1872863403646099,2,0.0,0,6,0,0,20,55,94,0,0.5789473684210527
1,0.0901417072977587,1,0.0901417072977587,0,1,0,0,731,788,4587,0,0.17175239755884916
1,0.0,1,0.0,0,15,0,0,88,934,572,0,1.6300174520069808
1,0.041065425285122,1,0.0565340426942159,0,18,0,0,15,442,405,0,1.0886699507389161
1,0.1234437611755801,1,0.0,0,67,0,0,8,116,230,0,0.5021645021645021
1,0.151923444534192,1,0.0,0,119,0,0,68,11333,143,0,78.70138888888889
1,0.0,2,0.0,0,16,0,0,875,597,1004,0,0.5940298507462687
1,0.1405000848396984,1,0.0,0,128,0,0,57,11114,791,0,14.032828282828282
1,0.0,1,0.0,0,34,0,0,99,164,147,0,1.1081081081081081
1,0.0436365759921058,1,0.0,0,2,0,0,10,105,107,0,0.9722222222222222
1,0.1304397268467371,0,0.0,0,0,0,0,52,966,952,0,1.0136411332633788
1,0.0,0,0.0,0,0,0,1,112,269,256,0,1.046692607003891
1,0.036132368714668,2,0.0,0,3,0,0,4,136,180,0,0.7513812154696132
1,0.0,1,0.0,0,37,0,0,33,403,344,0,1.1681159420289855
1,0.0,1,0.0,0,67,0,0,101,804,149,0,5.36
1,0.0,2,0.0,0,89,0,0,25,213,267,0,0.7947761194029851
1,0.0786705100258265,4,0.0712033863049396,0,48,0,0,52,750,539,0,1.3888888888888888
1,0.0,2,0.0,0,0,0,1,141,282,233,0,1.205128205128205
1,0.0727619282281867,2,0.0,0,0,0,1,6,258,337,0,0.7633136094674556
1,0.0,0,0.0,0,14,0,1,125,1016,550,0,1.8439201451905627
1,0.1249424526597821,2,0.0,0,47,0,0,49,1730,668,0,2.585949177877429
1,0.0452762479579356,1,0.0,0,0,0,0,9,114,99,0,1.14
1,0.00065816952166,2,0.0,0,0,0,0,0,192,64,0,2.953846153846154
1,0.0,1,0.0,0,32,0,0,313,675,798,0,0.8448060075093867
1,0.0,1,0.0,0,0,0,0,77,511,479,0,1.0645833333333334
1,0.0,2,0.0,0,0,0,0,7,104,98,0,1.0505050505050506
1,0.0,1,0.0,0,31,0,0,23,697,609,0,1.1426229508196721
1,0.0962378557199295,2,0.0,0,44,0,0,136,5536,435,0,12.697247706422019
1,0.0,0,0.0,0,0,0,1,18,186,406,0,0.457002457002457
1,0.0,1,0.0,0,0,0,0,121,486,1082,0,0.4487534626038781
1,0.0,0,0.0,0,7,0,0,12,173,372,0,0.46380697050938335
1,0.0,1,0.0,0,28,0,0,299,998,554,0,1.7981981981981983
1,0.0,1,0.0,0,96,1,0,127,11806,2056,0,5.739426349052017
1,0.0378339475826725,2,0.0,0,24,0,0,18,712,580,0,1.225473321858864
1,0.0,1,0.0,0,26,0,0,167,4861,548,0,8.854280510018215
1,0.0375553019301023,1,0.0,0,27,0,0,9,75,265,0,0.2819548872180451
1,0.0,1,0.0,0,20,0,0,196,937,527,0,1.7746212121212122
1,0.0,0,0.0,0,3,0,0,87,363,548,0,0.6612021857923497
1,0.0,1,0.0,0,0,1,1,107,377,515,0,0.7306201550387597
1,0.0,1,0.0,0,56,0,0,20,421,336,0,1.2492581602373887
1,0.1397061250418274,1,0.0,0,95,0,1,26,129,199,0,0.645
1,0.0,2,0.0,0,135,1,0,303,104327,82,0,1256.9518072289156
1,0.1288919412338721,2,0.0,0,0,0,0,84,1234,509,0,2.4196078431372547
1,0.0,1,0.0,0,0,0,0,4,70,83,0,0.8333333333333334
1,0.0,2,0.1067860471768183,0,33,1,0,222,7381,715,0,10.308659217877095
1,0.0564645452469408,0,0.0,0,0,0,1,18,175,426,0,0.4098360655737705
1,0.0969281922867014,0,0.0,0,0,0,0,0,100,32,0,3.0303030303030303
1,0.0,0,0.0,0,96,1,0,298,2685,733,0,3.6580381471389645
1,0.1949008810971475,2,0.0,0,15,1,0,23,807,472,0,1.7061310782241015
1,0.0,2,0.0,0,74,0,0,51,697,676,0,1.0295420974889218
1,0.226945183371498,1,0.0,0,51,0,0,13,771,405,0,1.8990147783251232
1,0.0,2,0.0,0,44,0,1,7,256,345,0,0.7398843930635838
1,0.0,1,0.0,0,38,0,1,1214,725,1233,0,0.5875202593192869
1,0.0,1,0.0,0,33,0,1,59,613,1011,0,0.6057312252964426
1,0.0,1,0.0,0,30,0,0,46,390,436,0,0.8924485125858124
1,0.0,1,0.0329133971983146,0,30,0,1,55,801,493,0,1.6214574898785425
1,0.0116237239925442,1,0.0,0,79,1,0,90,811,139,0,5.792857142857143
1,0.0751227942475834,4,0.0,0,24,0,0,171,2962,485,0,6.094650205761317
0,0.0291478422005328,1,0.0,0,23,0,1,14,226,323,0,0.6975308641975309
1,0.0637994508726068,0,0.0,0,25,0,1,75,989,974,0,1.0143589743589743
1,0.0,2,0.0,0,107,0,0,109,1360,149,0,9.066666666666666
1,0.0,1,0.0,0,131,0,1,72,118,118,0,0.9915966386554622
1,0.0,2,0.0,0,75,0,0,326,1948162,229,0,8470.269565217392
1,0.098024381212052,2,0.0,0,131,0,0,31,237,299,0,0.79
1,0.0,2,0.0,0,44,0,1,3,261,359,0,0.725
1,0.0371169516019531,1,0.0371169516019531,0,18,0,0,328,1393,6445,0,0.21610300961836798
1,0.0,1,0.0,0,6,0,0,3,33,21,0,1.5
1,0.2166884512354258,2,0.0,0,43,0,0,1484,1026,825,0,1.242130750605327
1,0.0,1,0.0,0,18,0,0,19,104,132,0,0.7819548872180451
1,0.0,0,0.0,0,7,0,1,16,175,375,0,0.4654255319148936
1,0.1258787381217693,2,0.0,0,0,0,0,22,58,104,0,0.5523809523809524
1,0.0,2,0.0,0,46,0,0,5,140,299,0,0.4666666666666667
1,0.0768198249990735,2,0.0,0,13,0,0,187,391,213,0,1.8271028037383177
1,0.1283067347597091,2,0.0,0,17,1,0,29,812,477,0,1.698744769874477
1,0.0,2,0.0,0,0,0,1,9,88,120,0,0.7272727272727273
1,0.0,1,0.0,0,29,0,0,276,428,471,0,0.9067796610169492
1,0.1644178732633169,3,0.0,0,68,0,0,21,3582,3434,0,1.0427947598253275
1,0.0,1,0.0,0,8,0,0,7,105,108,0,0.963302752293578
1,0.1051703392347159,2,0.0,0,63,0,0,344,914,483,0,1.8884297520661157
1,0.0,1,0.0328853540043548,0,9,0,0,9,426,410,0,1.0364963503649636
1,0.0,2,0.0,0,96,0,0,212,5375,604,0,8.884297520661157
1,0.0,1,0.0,0,117,1,0,88,10585,2445,0,4.327473426001635
1,0.0420197022369625,1,0.0,0,22,0,0,48,161,86,0,1.8505747126436782
1,0.0894648553708695,1,0.0,0,0,0,0,253,235,385,0,0.6088082901554405
1,0.0498775769768561,2,0.0,0,16,0,0,69,200,44,0,4.444444444444445
1,0.1305505242508035,2,0.0,0,132,0,0,31,249,309,0,0.8032258064516129
1,0.0,2,0.0,0,18,0,1,54,303,558,0,0.5420393559928444
1,0.0,0,0.0,0,0,0,1,20,63,60,0,1.0327868852459017
1,0.1360840964619665,1,0.0,0,3,0,1,97,1135,597,0,1.8979933110367893
1,0.0,0,0.0,0,105,0,0,23,654,289,0,2.2551724137931033
1,0.0687545654700286,1,0.0,0,6,0,0,8,166,163,0,1.0121951219512195
1,0.0092694702207249,0,0.0,0,0,0,0,110,269,257,0,1.0426356589147288
0,0.0,0,0.0,0,25,0,1,15,217,325,0,0.6656441717791411
1,0.0,1,0.0,0,25,0,0,129,481,741,0,0.6482479784366577
1,0.18490449374638,1,0.0,0,0,0,0,4,270,324,0,0.8307692307692308
1,0.0,1,0.0,0,0,0,0,140,476,1055,0,0.45075757575757575
1,0.0,1,0.0,0,23,0,0,294,3856,896,0,4.298773690078038
1,0.002895845173558,1,0.0016088028741989,0,0,1,0,1017,465,1039,0,0.44711538461538464
1,0.0,0,0.0,0,54,0,0,63,1682,2761,0,0.6089790007241129
1,0.0,1,0.0,0,0,0,0,202,444,969,0,0.4577319587628866
1,0.0861355114595379,1,0.0307797077374068,0,25,0,0,14,427,397,0,1.0728643216080402
1,0.0,2,0.0,0,21,0,0,138,477,978,0,0.48723186925434114
1,0.0,1,0.0,0,24,0,0,161,4817,538,0,8.936920222634509
1,0.0,1,0.0976525204639581,0,88,0,0,132,1691,1017,0,1.6611001964636543
1,0.0,0,0.0,0,7,0,0,20,297,371,0,0.7983870967741935
1,0.0686614482569305,1,0.0,0,0,0,0,1,61,29,0,2.033333333333333
1,0.0,2,0.0,0,76,0,0,51,728,281,0,2.5815602836879434
1,0.0,0,0.0,0,16,0,0,321,2539,905,0,2.80242825607064
1,0.0,1,0.0,0,46,0,0,410,422,528,0,0.7977315689981096
1,0.0782451992670598,1,0.0,0,32,0,0,73,757,658,0,1.1487101669195752
1,0.0,1,0.0,0,51,0,0,195,872,753,0,1.156498673740053
1,0.0581940399553795,2,0.0,0,42,0,0,85,1353,459,0,2.9413043478260867
1,0.0,1,0.0,0,23,0,0,58,141,237,0,0.592436974789916
1,0.0989902386577299,1,0.0,0,31,0,1,184,1329,998,0,1.3303303303303304
1,0.0,2,0.0,0,12,0,0,227,514,1044,0,0.49186602870813395
1,0.0,1,0.0,0,18,0,0,16,105,129,0,0.8076923076923077
1,0.0,2,0.0,0,108,0,1,116,100,398,0,0.2506265664160401
1,0.0,2,0.0,0,54,0,0,342,1760,1193,0,1.4740368509212731
1,0.0,1,0.0,0,108,0,0,23,75,111,0,0.6696428571428571
1,0.052926481680987,2,0.0,0,107,0,0,81,1488,578,0,2.569948186528497
1,0.0,1,0.0,0,38,0,0,400,19725,720,0,27.357836338418863
1,0.0,0,0.0,0,0,0,1,136,916,1142,0,0.8013998250218722
1,0.0,1,0.0,0,53,1,0,74,1905,357,0,5.32122905027933
1,0.0935810532373582,2,0.0,0,18,1,0,32,815,480,0,1.6943866943866943
1,0.0,5,0.0,0,111,0,0,681,338489,2,0,112829.66666666667
1,0.0929590117413848,1,0.0,0,1,0,0,8,102,120,0,0.8429752066115702
1,0.0651955558467191,1,0.0,0,1,0,0,9,103,113,0,0.9035087719298246
1,0.0815828227983901,2,0.0,0,65,0,0,18,221,274,0,0.8036363636363636
1,0.0,1,0.0,0,50,0,0,73,1766,639,0,2.759375
1,0.0170225190020686,2,0.0,0,33,0,0,216,3418,896,0,3.810479375696767
1,0.0,2,0.0,0,125,1,0,514,127890,166,0,765.8083832335329
1,0.0,7,0.0,0,136,1,0,40,44017,1614,0,27.25510835913313
1,0.0,3,0.0973073173287403,0,53,0,0,80,807,504,0,1.598019801980198
1,0.0,1,0.26405238047696,0,75,0,0,120,1777,843,0,2.1054502369668247
1,0.0,2,0.0,0,57,0,1,8,1230,1196,0,1.0275689223057645
1,0.0,7,0.0,0,31,0,1,17,859,1214,0,0.7069958847736626
1,0.0,2,0.0,0,0,0,0,8,144,177,0,0.8089887640449438
1,0.0,0,0.0,0,67,0,0,54,306,1338,0,0.22852875280059745
1,0.0,2,0.0,0,34,0,0,250,7955,320,0,24.781931464174455
1,0.0,2,0.0,0,58,0,0,63,1141,1918,0,0.5945805106826472
1,0.0,2,0.0,0,28,0,1,57,290,551,0,0.5253623188405797
1,0.0,0,0.0,0,24,0,0,569,2446,1028,0,2.377065111758989
1,0.0,0,0.0,0,18,0,1,122,951,1088,0,0.8732782369146006
1,0.1227510769408346,1,0.0,0,0,0,0,198,370,183,0,2.010869565217391
1,0.0,2,0.0,0,25,0,0,64,430,1283,0,0.3348909657320872
1,0.0,1,0.0,0,115,0,0,83,1061,3044,0,0.348440065681445
1,0.1,1,0.0,0,0,0,0,12,156,98,0,1.5757575757575757
1,0.0,2,0.0,0,30,0,0,114,540,683,0,0.7894736842105263
1,0.0,1,0.0,0,1,0,0,10,100,107,0,0.9259259259259259
1,0.0585032850952504,2,0.0,0,0,0,1,6,257,338,0,0.7581120943952803
1,0.0,0,0.2203721615873838,0,68,0,0,177,1666,825,0,2.016949152542373
1,0.0793194946670855,1,0.0,0,24,0,0,148,1049,1037,0,1.010597302504817
1,0.0,2,0.0,0,6,0,0,38,1174,2943,0,0.39877717391304346
1,0.1529027281978662,0,0.0,0,25,0,0,251,1465,2377,0,0.6160639192598822
1,0.0,1,0.0,0,4,0,0,6,153,168,0,0.9053254437869822
1,0.0,2,0.0,0,65,1,0,314,9240,660,0,13.978819969742814
1,0.0,1,0.0,0,35,0,1,104,275,368,0,0.7452574525745257
1,0.0,2,0.0,0,15,0,0,155,641,447,0,1.4308035714285714
1,0.0,1,0.0,0,3,0,0,6,146,171,0,0.8488372093023255
1,0.036033518838607,3,0.0,0,28,0,0,237,2845,501,0,5.6673306772908365
1,0.1924055175546217,2,0.0,0,15,1,0,23,807,472,0,1.7061310782241015
1,0.0,1,0.0,0,34,0,0,163,936,732,0,1.276944065484311
1,0.091293100477469,2,0.0,0,0,0,1,12,158,100,0,1.5643564356435644
1,0.0871816193839075,2,0.0,0,18,0,0,17,414,392,0,1.0534351145038168
1,0.157870444633197,2,0.0,0,0,0,0,7,152,169,0,0.8941176470588236
1,0.0,3,0.0,0,76,0,0,330,1708553,214,0,7946.758139534883
1,0.0,1,0.0,0,99,0,0,720,18664,883,0,21.1131221719457
1,0.0416263171637262,1,0.0,0,26,0,0,10,75,265,0,0.2819548872180451
1,0.0,1,0.0,0,10,0,0,84,992,630,0,1.572107765451664
1,0.067821330108343,1,0.0,0,71,0,0,62,714,678,0,1.0515463917525774
1,0.0,2,0.0,0,20,0,1,6,292,404,0,0.7209876543209877
1,0.0,10,0.0,0,41,0,0,48,959,1188,0,0.8065601345668629
1,0.0,2,0.0,0,59,0,0,491,9995,1198,0,8.336113427856548
1,0.0,2,0.0,0,72,1,0,420,37148,1674,0,22.177910447761192
1,0.0,2,0.0,0,15,0,0,84,410,630,0,0.6497622820919176
1,0.0,2,0.0,0,96,1,0,142,2439,393,0,6.190355329949239
1,0.0,1,0.0,0,64,0,0,42,573,522,0,1.095602294455067
1,0.0,2,0.0,0,39,0,0,65,490,688,0,0.7111756168359942
1,0.1032896064294575,3,0.0,0,25,0,0,17,742,540,0,1.3715341959334566
1,0.0,1,0.0,0,7,0,1,66,825,1186,0,0.6950294860994103
1,0.0,0,0.0,0,6,0,1,20,177,377,0,0.46825396825396826
1,0.1670230446869723,2,0.0,0,7,0,1,5,264,327,0,0.8048780487804879
1,0.0,0,0.0,0,20,0,0,439,2513,951,0,2.639705882352941
1,0.0,2,0.0,0,45,0,1,5,259,353,0,0.731638418079096
1,0.0,1,0.0,0,95,0,0,90,400,1473,0,0.27137042062415195
1,0.0,1,0.0,0,26,0,0,67,1814,613,0,2.954397394136808
1,0.1212686631211847,3,0.0,0,80,0,0,220,3182,3239,0,0.9820987654320987
1,0.0,1,0.0,0,13,0,0,60,1840,582,0,3.156089193825043
1,0.0378786835769692,2,0.0,0,121,0,0,27,188,258,0,0.7258687258687259
1,0.2686428307953531,0,0.0,0,52,0,0,32,1000,955,0,1.0460251046025104
1,0.0084134974529438,1,0.0751922871697464,0,13,0,0,15,453,411,0,1.0995145631067962
1,0.0171420584975787,1,0.0,0,2,0,1,6,65,86,0,0.7471264367816092
1,0.1022202251954247,1,0.0,0,16,0,0,923,892,519,0,1.7153846153846153
1,0.0,2,0.0,0,9,0,0,4,104,113,0,0.9122807017543859
1,0.0,3,0.0,0,0,0,0,103,538,643,0,0.8354037267080745
1,0.0,1,0.0,0,0,0,1,7,68,81,0,0.8292682926829268
1,0.0160715698151792,2,0.0,0,48,0,0,48,383,453,0,0.8436123348017621
1,0.0105240761488006,1,0.0,0,74,0,0,143,10296,1188,0,8.65937762825904
1,0.0,2,0.094104740923832,0,36,1,0,243,7539,671,0,11.21875
1,0.0,2,0.0,0,24,0,0,78,1279,237,0,5.373949579831932
1,0.0175548613350237,0,0.0,0,0,0,1,125,922,1116,0,0.8254252461951657
1,0.0,2,0.0,0,41,0,0,198,1025,129,0,7.884615384615385
1,0.0537470919902832,1,0.0,0,0,0,0,8,65,90,0,0.7142857142857143
1,0.0,0,0.0,0,0,0,1,23,52,58,0,0.8813559322033898
1,0.0,0,0.0,0,40,0,0,208,4209,1458,0,2.8848526387936944
1,0.0291042665459138,2,0.0,0,70,0,0,585,365925,55,0,6534.375
1,0.1268869771324243,1,0.0,0,81,0,1,82,79,157,0,0.5
1,0.0,2,0.0,0,10,0,0,80,1049,76,0,13.623376623376624
1,0.133941423216872,1,0.0,0,39,0,0,145,8409,177,0,47.241573033707866
0,0.0,1,0.0,0,15,0,1,12,234,332,0,0.7027027027027027
1,0.1021596669096391,2,0.0,0,0,0,1,7,96,129,0,0.7384615384615385
1,0.0,1,0.0,0,49,0,0,194,885,750,0,1.1784287616511318
1,0.1188609024212711,2,0.0,0,62,0,0,174,1580,1118,0,1.4119749776586237
